5.3995	0.0908112
5.39726	0.0908202
5.39498	0.0907931
5.3926	0.0912789
5.38831	0.0913156
5.38572	0.0916716
5.38415	0.0904386
5.25314	1.21987
4.78412	2.62457
3.71117	4.01158
3.71705	4.00179
3.71654	4.0009
3.66452	3.94247
3.91893	3.63103
4.92296	2.06936
4.9274	2.05436
4.95627	2.06992
4.98727	2.02237
5.3215	0.786015
5.3242	0.790912
5.05886	0.7583
4.95075	0.745474
4.93418	0.743895
4.87696	0.735966
4.82283	0.7285
4.82061	0.727929
4.82013	0.727437
4.82027	0.7275
4.8206	0.727624
4.82785	0.674865
4.82861	0.665567
4.82823	0.667576
4.82918	0.670137
4.87262	0.438363
4.90017	0.137533
4.89615	-0.140112
4.91337	-0.1355
4.98545	-0.0888155
4.7439	1.52685
4.65617	1.77123
4.65554	1.76907
4.65457	1.7673
4.58357	1.7411
4.5633	1.73616
4.52477	1.72324
4.40998	1.68067
4.34819	1.65652
4.31835	1.64537
4.31955	1.64428
4.40011	1.41206
4.44259	1.27538
4.46947	1.17572
4.47441	1.16355
4.47605	1.16315
4.57255	0.429781
4.52121	-0.595931
4.21041	-1.68201
4.12637	-1.9188
4.35577	-2.02874
4.53606	-1.76606
4.8591	0.278828
4.81529	0.699944
4.81432	0.6997
4.81367	0.697841
4.81298	0.69704
4.80916	0.696689
4.80162	0.695222
4.77586	0.692655
4.75458	0.689406
4.75426	0.689209
4.7514	0.689272
4.74948	0.689046
4.74988	0.688591
4.74838	0.687504
4.74739	0.688779
4.74695	0.688279
4.74689	0.687714
4.74459	0.687344
4.64325	0.674477
4.5048	0.655279
4.4306	0.600489
4.44458	0.316498
4.36147	-0.76229
4.35208	-1.10955
4.61429	-1.13973
4.81188	-0.520232
4.76475	0.802606
4.60169	1.4862
4.60111	1.4833
4.60028	1.48074
4.60011	1.4798
4.59677	1.47848
4.58042	1.47302
4.57994	1.47196
4.57944	1.472
4.57331	1.47085
4.55908	1.46558
4.55224	1.46256
4.5478	1.46275
4.54161	1.46098
4.56026	1.39827
4.76441	-0.218467
4.71117	-0.736066
4.71124	-0.734588
4.70924	-0.734675
4.70879	-0.73429
4.70782	-0.733339
4.70741	-0.73092
4.70601	-0.7325
4.7054	-0.732564
4.70477	-0.731411
5.16738	-0.815532
5.82396	-0.926772
5.75613	-0.914466
5.50668	-0.876245
5.97655	-0.954651
5.80095	-0.926971
5.75585	-0.919521
5.74608	-0.919708
5.74117	-0.918738
5.73926	-0.917668
5.73363	-0.916271
5.59703	-0.897124
5.52943	-0.887874
5.53081	-0.889398
5.87206	-0.946323
5.6133	-0.900966
5.62586	-0.904864
5.62515	-0.905296
5.55304	-0.893587
5.50051	-0.885508
5.50101	-0.885523
5.50168	-0.885479
5.53145	-0.891823
5.48744	-0.885734
5.49579	-0.888426
5.71617	-0.927428
5.93052	-0.971781
6.09448	-0.999365
6.19628	-1.0124
6.13666	-1.00057
6.38566	-1.0439
6.4852	-0.741663
6.42087	1.16177
6.43779	1.1424
6.55943	1.16349
6.12535	2.61283
4.03821	5.29244
1.40957	6.50357
1.25115	6.52142
1.24348	6.48326
1.24614	6.46756
1.22014	6.3248
1.17653	6.08028
1.14962	5.91292
1.16514	5.98601
1.18941	6.12258
1.1245	5.81598
1.15051	5.94468
1.12628	5.82912
1.21013	5.76675
3.34414	4.85134
4.39967	3.91661
4.39535	3.91196
4.62338	4.11488
4.86247	4.32388
4.9578	4.40781
5.00544	4.44985
5.02856	4.47056
4.98268	4.43107
4.87025	4.33371
5.0088	4.45453
4.73614	4.2153
4.55229	4.05568
4.15336	3.70859
3.50326	3.14174
3.03429	2.73337
2.83492	2.55946
3.40925	1.72724
3.82102	-0.0104039
3.81926	-0.00916232
3.81643	-0.107966
3.58928	-1.29676
3.49882	-1.50784
3.44987	-1.49188
3.42748	-1.47997
3.18021	-1.9544
2.88194	-2.37038
2.83154	-2.32726
2.77374	-2.32369
2.75973	-2.33521
2.97862	-2.51934
2.99655	-2.53483
2.98733	-2.53171
2.71698	-2.81229
2.65024	-2.87428
2.57012	-2.94322
2.54134	-2.96626
2.52185	-2.98082
2.44634	-3.04022
2.15787	-3.24593
2.13542	-3.2597
2.10045	-3.28022
2.10153	-3.27974
2.10309	-3.27761
2.23647	-3.49253
2.74182	-3.16771
3.43895	-2.46894
3.8533	-1.78978
4.22321	0.459397
3.97782	1.48684
3.97679	1.48314
3.97073	1.47953
3.9392	1.4698
3.89585	1.45193
3.89479	1.45111
3.89455	1.4509
3.89406	1.45127
3.89175	1.45311
3.77893	1.72482
2.61925	3.22376
0.817167	4.07104
0.794928	4.12635
0.799214	4.13283
0.830302	4.28533
0.869385	4.46594
0.882369	4.53
0.882949	4.53127
0.851935	4.3852
0.832897	4.25439
0.802386	4.05167
0.786297	4.00228
0.776709	3.96079
0.644973	3.3178
0.788575	4.02831
0.931426	4.73864
0.933884	4.74987
0.934493	4.75051
0.935006	4.75047
1.04641	4.74076
1.25772	4.79455
2.95067	3.98154
3.5838	3.42086
4.2118	2.60574
4.21764	2.61202
4.22205	2.61703
4.33291	2.68603
4.77616	2.95813
4.74086	2.93665
5.0539	3.1286
5.19169	3.21357
5.29851	3.27892
5.2966	3.2778
